Sample,Family,Genus,Species,Count,Length
9PC2-3,Labridae,Coris,auricularis,3,111.1026
9PC2-3,Labridae,Coris,auricularis,4,113.5231
9PC2-3,Labridae,Coris,auricularis,5,105.6789
9PC2-3,Labridae,Coris,auricularis,6,343.1532
9PC2-3,Labridae,Coris,auricularis,7,229.0561
9PC2-3,Labridae,Coris,auricularis,8,131.7209
9PC2-3,Labridae,Coris,auricularis,9,203.4639
9PC2-3,Labridae,Coris,auricularis,10,212.8682
9PC2-3,Labridae,Coris,auricularis,11,164.4208
9PC2-3,Labridae,Coris,auricularis,12,100.4324
9PC2-3,Labridae,Coris,auricularis,1,240.8832
9PC2-3,Labridae,Coris,auricularis,2,175.5708
9PC2-3,Labridae,Coris,auricularis,3,162.5253
9PC2-3,Labridae,Coris,auricularis,4,271.1739
9PC2-3,Labridae,Notolabrus,parilus,1,252.5973
9PC2-3,Pomacentridae,Parma,mccullochi,1,218.8558
9PC2-3,Pomacentridae,Parma,mccullochi,1,151.8656
9PC2-3,Pomacentridae,Parma,mccullochi,2,219.897
9PC2-3,Mullidae,Parupeneus,spilurus,1,250.5882
9PC2-3,Mullidae,Parupeneus,spilurus,1,237.0238
9PC2-3,Mullidae,Parupeneus,spilurus,2,265.7622
9PC2-3,Mullidae,Parupeneus,spilurus,1,226.8816
9PC2-3,Scorpididae,Scorpis,georgiana,1,326.8753
9PC2-3,Labridae,Thalassoma,septemfasciatum,1,166.3074
9PC2-3,Tetraodontidae,Torquigener,pleurogramma,1,145.521
9PC2-3,Tetraodontidae,Torquigener,pleurogramma,2,140.5281
9PC2-3,Tetraodontidae,Torquigener,pleurogramma,3,147.771
9PC2-3,Tetraodontidae,Torquigener,pleurogramma,4,160.6907
9PC2-3,Tetraodontidae,Torquigener,pleurogramma,5,140.2293
9PC2-3,Tetraodontidae,Torquigener,pleurogramma,1,127.0312
9PC2-3,Tetraodontidae,Torquigener,pleurogramma,1,143.0005
9PC2-4,Arripidae,Arripis,georgianus,1,217.8163
9PC2-4,Labridae,Coris,auricularis,1,141.415
9PC2-4,Labridae,Coris,auricularis,1,259.1445
9PC2-4,Labridae,Coris,auricularis,2,256.9538
9PC2-4,Labridae,Coris,auricularis,3,231.8722
9PC2-4,Labridae,Coris,auricularis,4,199.1797
9PC2-4,Labridae,Notolabrus,parilus,1,270.3466
9PC2-4,Labridae,Notolabrus,parilus,2,179.4456
9PC2-4,Labridae,Notolabrus,parilus,1,222.4276
9PC2-4,Pomacentridae,Parma,mccullochi,1,188.9718
9PC2-4,Terapontidae,Pelsartia,humeralis,1,217.8825
9PC2-4,Haemulidae,Plectorhinchus,flavomaculatus,1,312.1148
9PC2-4,Carangidae,Pseudocaranx,spp,1,313.4465
9PC2-4,Carangidae,Pseudocaranx,spp,2,156.8919
9PC2-4,Carangidae,Pseudocaranx,spp,3,158.9975
9PC2-4,Carangidae,Pseudocaranx,spp,4,180.5822
9PC2-4,Carangidae,Pseudocaranx,spp,5,269.872
9PC2-4,Carangidae,Pseudocaranx,spp,1,250.2077
9PC2-4,Carangidae,Pseudocaranx,spp,2,174.0612
9PC2-4,Labridae,Pseudolabrus,biserialis,1,113.7401
9PC2-4,Scorpididae,Scorpis,georgiana,1,337.3948
9PC3-1,Labridae,Coris,auricularis,1,168.1107
9PC3-1,Labridae,Coris,auricularis,2,186.8324
9PC3-1,Labridae,Coris,auricularis,3,97.6665
9PC3-1,Labridae,Coris,auricularis,4,206.0851
9PC3-1,Labridae,Coris,auricularis,5,168.4577
9PC3-1,Labridae,Coris,auricularis,6,163.4041
9PC3-1,Labridae,Coris,auricularis,7,238.3071
9PC3-1,Labridae,Coris,auricularis,8,107.6326
9PC3-1,Labridae,Coris,auricularis,9,82.3156
9PC3-1,Labridae,Coris,auricularis,1,148.3678
9PC3-1,Labridae,Coris,auricularis,1,180.163
9PC3-1,Dasyatidae,Dasyatis,brevicaudata,1,1072.0742
9PC3-1,Serranidae,Epinephelides,armatus,1,220.0685
9PC3-1,Serranidae,Epinephelides,armatus,1,233.8701
9PC3-1,Serranidae,Epinephelides,armatus,1,354.3761
9PC3-1,Heterodontidae,Heterodontus,portusjacksoni,1,953.4295
9PC3-1,Kyphosidae,Kyphosus,cornelii,1,368.9844
9PC3-1,Kyphosidae,Kyphosus,cornelii,2,439.0598
9PC3-1,Kyphosidae,Kyphosus,cornelii,1,353.241
9PC3-1,Labridae,Notolabrus,parilus,1,179.1901
9PC3-1,Pomacentridae,Parma,mccullochi,1,187.3796
9PC3-1,Pomacentridae,Parma,mccullochi,1,207.168
9PC3-1,Mullidae,Parupeneus,spilurus,1,164.2807
9PC3-1,Carangidae,Pseudocaranx,spp,1,266.0604
9PC3-1,Carangidae,Pseudocaranx,spp,1,269.501
9PC3-1,Carangidae,Pseudocaranx,spp,1,235.6149
9PC3-2,Labridae,Austrolabrus,maculatus,1,106.4781
9PC3-2,Labridae,Coris,auricularis,1,268.4615
9PC3-2,Labridae,Coris,auricularis,2,206.0587
9PC3-2,Labridae,Coris,auricularis,1,216.8106
9PC3-2,Labridae,Coris,auricularis,2,170.6364
9PC3-2,Labridae,Coris,auricularis,3,197.6352
9PC3-2,Labridae,Coris,auricularis,4,177.2759
9PC3-2,Labridae,Coris,auricularis,5,88.3779
9PC3-2,Labridae,Coris,auricularis,6,159.2471
9PC3-2,Labridae,Coris,auricularis,7,125.1219
9PC3-2,Labridae,Coris,auricularis,8,231.8879
9PC3-2,Labridae,Coris,auricularis,9,168.8016
9PC3-2,Labridae,Coris,auricularis,10,186.6697
9PC3-2,Labridae,Coris,auricularis,11,140.5143
9PC3-2,Labridae,Coris,auricularis,12,130.776
9PC3-2,Labridae,Coris,auricularis,13,145.5414
9PC3-2,Labridae,Coris,auricularis,1,205.7301
9PC3-2,Labridae,Coris,auricularis,2,129.1401
9PC3-2,Labridae,Coris,auricularis,3,97.6499
9PC3-2,Labridae,Coris,auricularis,4,148.6888
9PC3-2,Labridae,Coris,auricularis,5,217.2307
9PC3-2,Labridae,Coris,auricularis,6,167.4106
9PC3-2,Labridae,Coris,auricularis,7,102.0897
9PC3-2,Labridae,Coris,auricularis,8,124.9199
9PC3-2,Labridae,Coris,auricularis,9,151.0956
9PC3-2,Labridae,Coris,auricularis,10,87.4739
9PC3-2,Labridae,Coris,auricularis,11,122.3022
9PC3-2,Serranidae,Epinephelides,armatus,1,155.5524
9PC3-2,Heterodontidae,Heterodontus,portusjacksoni,1,847.3357
9PC3-2,Labridae,Ophthalmolepis,lineolatus,1,213.4643
9PC3-2,Pomacentridae,Parma,mccullochi,1,154.5744
9PC3-2,Mullidae,Parupeneus,spilurus,1,210.0191
9PC3-2,Mullidae,Parupeneus,spilurus,1,171.6878
9PC3-2,Scorpididae,Scorpis,georgiana,1,253.6328
9PC3-3,Arripidae,Arripis,georgianus,1,198.2059
9PC3-3,Labridae,Coris,auricularis,1,77.2124
9PC3-3,Labridae,Coris,auricularis,2,83.3135
9PC3-3,Labridae,Coris,auricularis,1,259.1994
9PC3-3,Dasyatidae,Dasyatis,brevicaudata,1,1231.2281
9PC3-3,Heterodontidae,Heterodontus,portusjacksoni,1,868.8465
9PC3-3,Kyphosidae,Kyphosus,cornelii,1,341.1348
9PC3-3,Monacanthidae,Meuschenia,galii,1,99.7672
9PC3-3,Labridae,Notolabrus,parilus,1,213.5189
9PC3-3,Labridae,Notolabrus,parilus,1,168.6669
9PC3-3,Labridae,Notolabrus,parilus,1,298.7549
9PC3-3,Labridae,Ophthalmolepis,lineolatus,1,251.9813
9PC3-3,Labridae,Ophthalmolepis,lineolatus,2,230.0088
9PC3-3,Labridae,Pictilabrus,laticlavius,1,153.3487
9PC3-3,Scorpididae,Scorpis,georgiana,1,211.3194
9PC3-4,Labridae,Coris,auricularis,1,200.5169
9PC3-4,Scorpididae,Neatypus,obliquus,1,104.0715
9PC3-4,Labridae,Ophthalmolepis,lineolatus,1,226.0643
9PC4-1,Labridae,Coris,auricularis,1,317.2397
9PC4-1,Labridae,Coris,auricularis,2,262.7908
9PC4-1,Labridae,Coris,auricularis,3,547.2971
9PC4-1,Labridae,Coris,auricularis,4,60.9077
9PC4-1,Labridae,Coris,auricularis,5,78.0805
9PC4-1,Labridae,Coris,auricularis,6,84.3149
9PC4-1,Labridae,Coris,auricularis,7,72.3247
9PC4-1,Labridae,Coris,auricularis,8,91.2035
9PC4-1,Labridae,Coris,auricularis,9,87.0325
9PC4-1,Labridae,Coris,auricularis,10,109.6115
9PC4-1,Labridae,Coris,auricularis,11,85.647
9PC4-1,Serranidae,Epinephelides,armatus,1,219.8674
9PC4-1,Labridae,Ophthalmolepis,lineolatus,1,262.9374
9PC4-1,Labridae,Ophthalmolepis,lineolatus,1,196.0592
9PC4-1,Labridae,Ophthalmolepis,lineolatus,2,225.2966
9PC4-2,Cheilodactylidae,Cheilodactylus,rubrolabiatus,1,467.5582
9PC4-2,Labridae,Coris,auricularis,1,208.8358
9PC4-2,Labridae,Coris,auricularis,1,213.5321
9PC4-2,Labridae,Coris,auricularis,2,194.9093
9PC4-2,Labridae,Coris,auricularis,1,315.4039
9PC4-2,Kyphosidae,Girella,zebra,1,327.5762
9PC4-2,Kyphosidae,Girella,zebra,1,305.1312
9PC4-2,Kyphosidae,Girella,zebra,1,371.0169
9PC4-2,Labridae,Ophthalmolepis,lineolatus,1,219.8693
9PC4-2,Pomacentridae,Parma,mccullochi,1,155.115
9PC4-2,Pomacentridae,Parma,mccullochi,1,100.3593
9PC4-2,Mullidae,Parupeneus,spilurus,1,232.0714
9PC4-2,Mullidae,Parupeneus,spilurus,2,278.3273
9PC4-2,Mullidae,Parupeneus,spilurus,1,202.0198
9PC4-2,Mullidae,Parupeneus,spilurus,1,211.0613
9PC4-2,Carangidae,Pseudocaranx,spp,1,198.7233
9PC4-2,Carangidae,Pseudocaranx,spp,1,200.4391
9PC4-2,Carangidae,Pseudocaranx,spp,1,209.5969
9PC4-2,Scorpididae,Scorpis,georgiana,1,313.9343
9PC4-3,Labridae,Austrolabrus,maculatus,1,94.4167
9PC4-3,Labridae,Coris,auricularis,1,172.3569
9PC4-3,Labridae,Coris,auricularis,1,224.4549
9PC4-3,Labridae,Coris,auricularis,2,158.8166
9PC4-3,Labridae,Coris,auricularis,3,113.9382
9PC4-3,Labridae,Coris,auricularis,4,92.3695
9PC4-3,Labridae,Coris,auricularis,5,176.9689
9PC4-3,Labridae,Coris,auricularis,6,158.8495
9PC4-3,Labridae,Coris,auricularis,7,80.5229
9PC4-3,Labridae,Coris,auricularis,1,138.6872
9PC4-3,Labridae,Coris,auricularis,1,141.1125
9PC4-3,Labridae,Coris,auricularis,1,271.8494
9PC4-3,Kyphosidae,Kyphosus,cornelii,1,501.0221
9PC4-3,Kyphosidae,Kyphosus,cornelii,1,347.1935
9PC4-3,Kyphosidae,Kyphosus,cornelii,1,458.5405
9PC4-3,Labridae,Notolabrus,parilus,1,225.5666
9PC4-3,Labridae,Notolabrus,parilus,1,262.9633
9PC4-3,Labridae,Ophthalmolepis,lineolatus,1,248.6793
9PC4-3,Labridae,Ophthalmolepis,lineolatus,2,216.2578
9PC4-3,Labridae,Pictilabrus,laticlavius,1,321.8712
9PC4-3,Scorpididae,Scorpis,georgiana,1,432.1477
9PC4-3,Mullidae,Upeneichthys,vlamingii,1,241.8598
9PC4-4,Labridae,Coris,auricularis,1,107.415
9PC4-4,Labridae,Coris,auricularis,2,96.5072
9PC4-4,Labridae,Coris,auricularis,1,93.5221
9PC4-4,Serranidae,Epinephelides,armatus,1,199.2364
9PC4-4,Labridae,Notolabrus,parilus,1,318.3976
9PC4-4,Labridae,Ophthalmolepis,lineolatus,1,320.0235
9PC4-4,Labridae,Ophthalmolepis,lineolatus,1,247.5845
9PC4-4,Pomacentridae,Parma,mccullochi,1,146.3188
9PC4-4,Carangidae,Seriola,hippos,1,1155.603
9PC4-4,Sphyraenidae,Sphyraena,obtusata,1,212.4423
9PR1-1,Scyliorhinidae,Aulohalaelurus,labiosus,1,514.8834
9PR1-1,Labridae,Austrolabrus,maculatus,1,107.3585
9PR1-1,Labridae,Bodianus,frenchii,1,347.8612
9PR1-1,Chaetodontidae,Chelmonops,curiosus,1,113.9096
9PR1-1,Labridae,Coris,auricularis,1,138.3725
9PR1-1,Labridae,Coris,auricularis,2,111.3315
9PR1-1,Labridae,Coris,auricularis,3,110.2761
9PR1-1,Labridae,Coris,auricularis,4,96.7467
9PR1-1,Labridae,Coris,auricularis,5,131.4654
9PR1-1,Labridae,Coris,auricularis,6,81.268
9PR1-1,Labridae,Coris,auricularis,7,78.7278
9PR1-1,Labridae,Coris,auricularis,1,115.3955
9PR1-1,Labridae,Coris,auricularis,2,106.1308
9PR1-1,Labridae,Coris,auricularis,3,93.6013
9PR1-1,Labridae,Coris,auricularis,4,100.6726
9PR1-1,Labridae,Coris,auricularis,5,120.3725
9PR1-1,Labridae,Coris,auricularis,6,107.4445
9PR1-1,Serranidae,Epinephelides,armatus,1,252.9908
9PR1-1,Kyphosidae,Kyphosus,sydneyanus,1,557.458
9PR1-1,Kyphosidae,Kyphosus,sydneyanus,1,609.2302
9PR1-1,Kyphosidae,Kyphosus,sydneyanus,2,582.2602
9PR1-1,Kyphosidae,Kyphosus,sydneyanus,1,623.6883
9PR1-1,Kyphosidae,Kyphosus,sydneyanus,1,539.711
9PR1-1,Monacanthidae,Meuschenia,galii,1,279.676
9PR1-1,Scorpididae,Neatypus,obliquus,1,111.9087
9PR1-1,Scorpididae,Neatypus,obliquus,1,92.7772
9PR1-1,Labridae,Notolabrus,parilus,1,343.9226
9PR1-1,Labridae,Ophthalmolepis,lineolatus,1,241.1952
9PR1-1,Mullidae,Parupeneus,spilurus,1,381.1874
9PR1-1,Carangidae,Pseudocaranx,spp,1,290.9505
9PR1-1,Carangidae,Pseudocaranx,spp,2,264.4828
9PR1-1,Carangidae,Pseudocaranx,spp,1,260.5224
9PR1-1,Carangidae,Pseudocaranx,spp,2,285.4678
9PR1-1,Labridae,Pseudolabrus,biserialis,1,126.4208
9PR1-1,Labridae,Pseudolabrus,biserialis,2,177.7751
9PR1-1,Scorpididae,Scorpis,georgiana,1,261.4348
9PR1-1,Carangidae,Seriola,lalandi,1,502.0224
9PR1-1,Carangidae,Seriola,lalandi,2,507.5737
9PR1-1,Carangidae,Seriola,lalandi,1,427.452
9PR1-1,Carangidae,Seriola,lalandi,1,500.1304
9PR1-1,Carangidae,Seriola,lalandi,1,550.1916
9PR1-2,Labridae,Coris,auricularis,1,132.0856
9PR1-2,Labridae,Coris,auricularis,2,122.4422
9PR1-2,Labridae,Coris,auricularis,1,254.7564
9PR1-2,Labridae,Coris,auricularis,2,89.875
9PR1-2,Labridae,Coris,auricularis,1,118.2492
9PR1-2,Labridae,Coris,auricularis,2,141.0309
9PR1-2,Labridae,Coris,auricularis,3,76.175
9PR1-2,Labridae,Coris,auricularis,1,192.3281
9PR1-2,Labridae,Coris,auricularis,2,139.0968
9PR1-2,Labridae,Coris,auricularis,3,141.984
9PR1-2,Labridae,Coris,auricularis,4,117.8104
9PR1-2,Labridae,Coris,auricularis,1,117.5236
9PR1-2,Labridae,Coris,auricularis,1,220.3922
9PR1-2,Serranidae,Epinephelides,armatus,1,159.7199
9PR1-2,Labridae,Notolabrus,parilus,1,211.0864
9PR1-2,Labridae,Ophthalmolepis,lineolatus,1,250.914
9PR1-2,Mullidae,Parupeneus,spilurus,1,185.3534
9PR1-3,Labridae,Coris,auricularis,1,216.1356
9PR1-3,Labridae,Coris,auricularis,2,78.8579
9PR1-3,Labridae,Coris,auricularis,3,111.0076
9PR1-3,Labridae,Coris,auricularis,4,99.5235
9PR1-3,Labridae,Coris,auricularis,5,87.7823
9PR1-3,Labridae,Coris,auricularis,6,79.7284
9PR1-3,Labridae,Coris,auricularis,7,98.5221
9PR1-3,Labridae,Coris,auricularis,8,97.4133
9PR1-3,Labridae,Coris,auricularis,9,169.6618
9PR1-3,Labridae,Coris,auricularis,10,198.7007
9PR1-3,Labridae,Coris,auricularis,11,119.9667
9PR1-3,Labridae,Coris,auricularis,12,160.8014
9PR1-3,Labridae,Coris,auricularis,13,95.3984
9PR1-3,Labridae,Coris,auricularis,14,157.7182
9PR1-3,Labridae,Coris,auricularis,15,78.8134
9PR1-3,Labridae,Coris,auricularis,16,87.3688
9PR1-3,Labridae,Coris,auricularis,17,72.1437
9PR1-3,Labridae,Coris,auricularis,18,60.7887
9PR1-3,Labridae,Coris,auricularis,1,61.4699
9PR1-3,Labridae,Coris,auricularis,1,224.0472
9PR1-3,Serranidae,Epinephelides,armatus,1,159.9749
9PR1-3,Kyphosidae,Kyphosus,cornelii,1,165.4751
9PR1-3,Kyphosidae,Kyphosus,cornelii,2,171.573
9PR1-3,Kyphosidae,Kyphosus,cornelii,3,156.5105
9PR1-3,Kyphosidae,Kyphosus,cornelii,4,165.0044
9PR1-3,Kyphosidae,Kyphosus,sydneyanus,1,599.8878
9PR1-3,Monacanthidae,Meuschenia,hippocrepis,1,241.1953
9PR1-3,Scorpididae,Neatypus,obliquus,1,107.993
9PR1-3,Scorpididae,Neatypus,obliquus,1,118.5393
9PR1-3,Scorpididae,Neatypus,obliquus,1,114.6041
9PR1-3,Scorpididae,Neatypus,obliquus,1,95.007
9PR1-3,Labridae,Notolabrus,parilus,1,289.3667
9PR1-3,Labridae,Notolabrus,parilus,2,320.3666
9PR1-3,Pomacentridae,Parma,mccullochi,1,166.2782
9PR1-3,Labridae,Pictilabrus,laticlavius,1,142.6178
9PR1-3,Carangidae,Pseudocaranx,spp,1,138.4429
9PR1-3,Labridae,Pseudolabrus,biserialis,1,138.9151
9PR1-3,Scorpididae,Scorpis,georgiana,1,306.9507
9PR1-4,Labridae,Coris,auricularis,1,154.9318
9PR1-4,Labridae,Coris,auricularis,1,169.3404
9PR1-4,Labridae,Coris,auricularis,1,179.2218
9PR1-4,Kyphosidae,Girella,tephraeops,1,243.3837
9PR1-4,Pomacentridae,Parma,mccullochi,1,153.8101
9PR1-4,Labridae,Pictilabrus,laticlavius,1,145.3776
9PR1-4,Labridae,Pictilabrus,laticlavius,1,141.6802
9PR1-4,Carangidae,Pseudocaranx,spp,1,208.1656
9PR1-4,Carangidae,Pseudocaranx,spp,1,213.6301
9PR1-4,Carangidae,Seriola,lalandi,1,587.4965
9PR1-4,Carangidae,Seriola,lalandi,1,570.4857
9PR1-4,Tetraodontidae,Torquigener,pleurogramma,1,202.0376
9PR2-1,Labridae,Austrolabrus,maculatus,1,83.1889
9PR2-1,Labridae,Austrolabrus,maculatus,1,97.98
9PR2-1,Labridae,Coris,auricularis,1,101.7453
9PR2-1,Labridae,Coris,auricularis,2,86.4679
9PR2-1,Labridae,Coris,auricularis,1,114.5156
9PR2-1,Labridae,Coris,auricularis,1,192.1602
9PR2-1,Labridae,Coris,auricularis,1,105.0796
9PR2-1,Labridae,Coris,auricularis,1,118.7358
9PR2-1,Heterodontidae,Heterodontus,portusjacksoni,1,442.0645
9PR2-1,Kyphosidae,Kyphosus,sydneyanus,1,370.762
9PR2-1,Kyphosidae,Kyphosus,sydneyanus,1,399.1801
9PR2-1,Scorpididae,Neatypus,obliquus,1,99.749
9PR2-1,Scorpididae,Neatypus,obliquus,1,103.707
9PR2-1,Labridae,Notolabrus,parilus,1,176.3138
9PR2-1,Labridae,Ophthalmolepis,lineolatus,1,269.0377
9PR2-1,Carangidae,Pseudocaranx,spp,1,226.5426
9PR2-1,Carangidae,Pseudocaranx,spp,1,278.214
9PR2-1,Monodactylidae,Schuettea,woodwardi,1,153.5427
9PR2-1,Monodactylidae,Schuettea,woodwardi,1,159.0205
9PR2-1,Monodactylidae,Schuettea,woodwardi,1,147.5529
9PR2-1,Monodactylidae,Schuettea,woodwardi,1,153.0728
9PR2-1,Carangidae,Seriola,lalandi,1,544.327
9PR2-2,Labridae,Coris,auricularis,1,108.8219
9PR2-2,Labridae,Coris,auricularis,2,88.2628
9PR2-2,Labridae,Coris,auricularis,3,95.944
9PR2-2,Labridae,Coris,auricularis,4,88.8457
9PR2-2,Labridae,Coris,auricularis,5,93.1679
9PR2-2,Labridae,Coris,auricularis,6,85.3801
9PR2-2,Labridae,Coris,auricularis,1,106.317
9PR2-2,Labridae,Coris,auricularis,2,91.7245
9PR2-2,Labridae,Coris,auricularis,3,100.5676
9PR2-2,Labridae,Coris,auricularis,1,96.8487
9PR2-2,Labridae,Coris,auricularis,1,98.7872
9PR2-2,Labridae,Coris,auricularis,1,96.9498
9PR2-2,Labridae,Coris,auricularis,1,165.5957
9PR2-2,Kyphosidae,Kyphosus,sydneyanus,1,593.9581
9PR2-2,Scorpididae,Neatypus,obliquus,1,122.2802
9PR2-2,Scorpididae,Neatypus,obliquus,2,106.2176
9PR2-2,Scorpididae,Neatypus,obliquus,3,118.1288
9PR2-2,Scorpididae,Neatypus,obliquus,4,114.7496
9PR2-2,Scorpididae,Neatypus,obliquus,1,104.9732
9PR2-2,Labridae,Ophthalmolepis,lineolatus,1,287.2421
9PR2-2,Carangidae,Pseudocaranx,spp,1,360.5132
9PR2-2,Carangidae,Pseudocaranx,spp,2,307.8114
9PR2-2,Carangidae,Pseudocaranx,spp,1,154.8635
9PR2-2,Scorpididae,Scorpis,georgiana,1,304.6145
9PR2-2,Carangidae,Seriola,lalandi,1,519.9304
9PR2-3,Labridae,Austrolabrus,maculatus,1,93.2197
9PR2-3,Labridae,Austrolabrus,maculatus,2,97.2856
9PR2-3,Labridae,Bodianus,frenchii,1,367.5053
9PR2-3,Chaetodontidae,Chelmonops,curiosus,1,116.1876
9PR2-3,Labridae,Coris,auricularis,1,183.8101
9PR2-3,Labridae,Coris,auricularis,1,91.2591
9PR2-3,Labridae,Coris,auricularis,2,143.3909
9PR2-3,Labridae,Coris,auricularis,3,113.556
9PR2-3,Labridae,Coris,auricularis,4,88.178
9PR2-3,Labridae,Coris,auricularis,5,92.8255
9PR2-3,Labridae,Coris,auricularis,6,97.318
9PR2-3,Cheilodactylidae,Dactylophora,nigricans,1,668.6254
9PR2-3,Heterodontidae,Heterodontus,portusjacksoni,1,746.7144
9PR2-3,Kyphosidae,Kyphosus,sydneyanus,1,528.1299
9PR2-3,Labridae,Notolabrus,parilus,1,238.2108
9PR2-3,Labridae,Notolabrus,parilus,1,289.2097
9PR2-3,Odacidae,Odax,cyanomelas,1,208.8094
9PR2-3,Labridae,Ophthalmolepis,lineolatus,1,190.7824
9PR2-3,Labridae,Ophthalmolepis,lineolatus,1,195.166
9PR2-3,Carangidae,Pseudocaranx,spp,1,250.7382
9PR2-3,Carangidae,Pseudocaranx,spp,1,261.9224
9PR2-3,Carangidae,Pseudocaranx,spp,1,247.9106
9PR2-3,Monodactylidae,Schuettea,woodwardi,1,161.8871
9PR2-3,Monodactylidae,Schuettea,woodwardi,2,164.1681
9PR2-3,Monodactylidae,Schuettea,woodwardi,3,170.3524
9PR2-3,Monodactylidae,Schuettea,woodwardi,4,147.685
9PR2-3,Monodactylidae,Schuettea,woodwardi,5,143.3471
9PR2-3,Monodactylidae,Schuettea,woodwardi,6,205.0676
9PR2-3,Monodactylidae,Schuettea,woodwardi,7,161.1901
9PR2-3,Monodactylidae,Schuettea,woodwardi,8,151.3148
9PR2-3,Monodactylidae,Schuettea,woodwardi,9,133.8121
9PR2-3,Monodactylidae,Schuettea,woodwardi,1,154.3221
9PR2-3,Monodactylidae,Schuettea,woodwardi,1,185.6907
9PR2-3,Monodactylidae,Schuettea,woodwardi,1,176.781
9PR2-3,Carangidae,Seriola,lalandi,1,856.8717
9PR2-3,Carangidae,Seriola,lalandi,1,637.0703
9PR2-3,Carangidae,Seriola,lalandi,1,630.1384
9PR2-3,Carangidae,Seriola,lalandi,1,592.7978
9PR2-4,Scorpididae,Neatypus,obliquus,1,116.0122
9PR2-4,Labridae,Ophthalmolepis,lineolatus,1,72.9414
9PR2-4,Labridae,Ophthalmolepis,lineolatus,1,55.3612
9PR2-4,Labridae,Ophthalmolepis,lineolatus,1,76.6649
9PR2-4,Pempherididae,Pempheris,klunzingeri,1,100.3881
9PR2-4,Pempherididae,Pempheris,klunzingeri,1,106.6468
9PR2-4,Pempherididae,Pempheris,klunzingeri,1,100.6284
9PR2-4,Pempherididae,Pempheris,klunzingeri,1,103.352
9WC1-1,Labridae,Austrolabrus,maculatus,1,110.1109
9WC1-1,Labridae,Coris,auricularis,1,87.1773
9WC1-1,Labridae,Coris,auricularis,2,101.5837
9WC1-1,Labridae,Coris,auricularis,3,75.2641
9WC1-1,Labridae,Coris,auricularis,4,96.3202
9WC1-1,Labridae,Coris,auricularis,5,84.5293
9WC1-1,Serranidae,Epinephelides,armatus,1,297.1007
9WC1-1,Kyphosidae,Kyphosus,sydneyanus,1,546.4025
9WC1-1,Kyphosidae,Kyphosus,sydneyanus,2,538.6736
9WC1-1,Kyphosidae,Kyphosus,sydneyanus,3,652.1182
9WC1-1,Kyphosidae,Kyphosus,sydneyanus,1,612.7482
9WC1-1,Monacanthidae,Meuschenia,galii,1,229.9641
9WC1-1,Labridae,Notolabrus,parilus,1,152.7187
9WC1-1,Labridae,Notolabrus,parilus,1,224.484
9WC1-1,Odacidae,Odax,cyanomelas,1,231.6176
9WC1-1,Labridae,Ophthalmolepis,lineolatus,1,242.9948
9WC1-1,Labridae,Ophthalmolepis,lineolatus,1,256.2576
9WC1-1,Labridae,Ophthalmolepis,lineolatus,1,295.1217
9WC1-1,Pomacentridae,Parma,mccullochi,1,177.5518
9WC1-1,Labridae,Pseudolabrus,biserialis,1,189.1656
9WC1-1,Labridae,Pseudolabrus,biserialis,1,172.044
9WC1-1,Sphyraenidae,Sphyraena,obtusata,1,144.1064
9WC1-2,Labridae,Anampses,geographicus,1,176.3098
9WC1-2,Labridae,Anampses,geographicus,2,223.239
9WC1-2,Chaetodontidae,Chelmonops,curiosus,1,219.4006
9WC1-2,Labridae,Coris,auricularis,1,257.1923
9WC1-2,Labridae,Coris,auricularis,1,110.7032
9WC1-2,Labridae,Coris,auricularis,2,263.4579
9WC1-2,Labridae,Coris,auricularis,3,101.1755
9WC1-2,Labridae,Coris,auricularis,4,63.3459
9WC1-2,Labridae,Coris,auricularis,5,86.1884
9WC1-2,Labridae,Coris,auricularis,1,146.9268
9WC1-2,Labridae,Coris,auricularis,1,116.0998
9WC1-2,Kyphosidae,Kyphosus,sydneyanus,1,670.553
9WC1-2,Kyphosidae,Kyphosus,sydneyanus,1,602.2373
9WC1-2,Monacanthidae,Meuschenia,galii,1,313.9682
9WC1-2,Monacanthidae,Meuschenia,hippocrepis,1,294.9592
9WC1-2,Labridae,Notolabrus,parilus,1,274.1602
9WC1-2,Labridae,Ophthalmolepis,lineolatus,1,398.3453
9WC1-2,Labridae,Ophthalmolepis,lineolatus,1,309.5059
9WC1-2,Pomacentridae,Parma,mccullochi,1,164.1194
9WC1-2,Pomacentridae,Parma,mccullochi,2,101.6849
9WC1-2,Pomacentridae,Parma,mccullochi,1,135.7912
9WC1-2,Labridae,Pictilabrus,laticlavius,1,141.933
9WC1-2,Carangidae,Pseudocaranx,spp,1,342.3986
9WC1-2,Labridae,Pseudolabrus,biserialis,1,179.3643
9WC1-2,Carangidae,Seriola,lalandi,1,434.9386
9WC1-2,Carangidae,Seriola,lalandi,2,529.0272
9WC1-2,Scorpididae,Tilodon,sexfasciatus,1,345.6822
9WC1-3,Labridae,Austrolabrus,maculatus,1,116.0249
9WC1-3,Labridae,Coris,auricularis,1,237.1415
9WC1-3,Labridae,Coris,auricularis,2,91.9915
9WC1-3,Labridae,Coris,auricularis,3,64.662
9WC1-3,Labridae,Coris,auricularis,4,163.9372
9WC1-3,Labridae,Coris,auricularis,5,60.2693
9WC1-3,Labridae,Coris,auricularis,6,81.0071
